Var1
{\it alr-1}
{\it ceh-18}
{\it ceh-2}
{\it ceh-24}
{\it ceh-34}
{\it ceh-36}
{\it ceh-43}
{\it ceh-6}
{\it cog-1}
{\it egl-5}
{\it irx-1}
{\it lim-7}
{\it lin-11}
{\it lin-39}
{\it nob-1}
{\it pros-1}
{\it ttx-1}
{\it unc-30}
{\it unc-39}
{\it unc-42}
{\it unc-62}
{\it unc-86}
{\it vab-3}
{\it zag-1}
